rand_fixed	completed	activity_code	region	state	ESOffice.x	title	lead_agency	FY	FY_start	FY_concl	start_date	date_formal_consult	due_date	FWS_concl_date	elapsed	date_active_concl	timely_concl	hours_logged	events_logged	formal_consult	consult_type	consult_complex	work_type	work_category	ARRA	datum	lat_dec_deg	long_dec_deg	lat_deg	lat_min	lat_sec	long_deg	long_min	long_sec	UTM_E	UTM_N	UTM_zone	spp_ev_ls	spp_BO_ls	n_spp_eval	n_spp_BO	n_nofx	n_NLAA	n_conc	n_jeop	n_rpa	n_admo	n_tech	staff_lead_hash	staff_support_hash	with_coord	Region	ESOffice.y	Latitude	Longitude	Datum
0.804813064	NA	21450-2010-I-0192	2	TX	AUSTIN ECOLOGICAL SERVICES FIELD OFFICE	"Union Pacific Railroad bridge replacement project at Mile Post 169.57, Guadalupe County, Texas"	Federal Railroad Administration	2010	2010	2010	5/21/10	NA	6/20/10	5/21/10	0	5/21/10	Yes	No	No	No	Informal Consultation	Standard	bridge - maintenance / modification / replacement / upgrade - federal	bridge	No ARRA funding	NAD83	29.61594	-97.901845	NA	NA	NA	NA	NA	NA	NA	NA	NA		no species present; CH = No Effect - No Concurrence Required; CH = 	1	1	1	0	NA	0	0	0	0	c4a26737fe5218ef31505c924ddda27d	None	TRUE	2	AUSTIN ECOLOGICAL SERVICES FIELD OFFICE	29.61571	-97.90156	NAD27
0.805082748	NA	51411-2008-I-0497	5	VA	VIRGINIA ECOLOGICAL SERVICES FIELD OFFICE	Rt. 727  0727-086-15489148	Army Corps of Engineers	2008	2008	2008	6/24/08	NA	8/23/08	7/2/08	8	7/2/08	Yes	No	No	No	Informal Consultation	Standard	transportation - road / highway	transportation	No ARRA funding	NAD83	NA	NA	36	56	7	-81	37	7	NA	NA	NA		 	1	0	NA	NA	NA	NA	0	NA	NA	d18f62aeec68f53ecf10d0370f726a2f	None	TRUE	5	VIRGINIA ECOLOGICAL SERVICES FIELD OFFICE	36.93516	-81.61877	NAD27
0.805130751	NA	04EM1000-2015-I-0233	4	MS	MISSISSIPPI ECOLOGICAL SERVICES FIELD OFFICE	city of columbus building conversion dd	Environmental Protection Agency	2015	2015	2015	1/12/15	NA	2/11/15	1/13/15	1	1/13/15	Yes	Yes	Yes	No	Informal Consultation	Standard	development - commercial	development	No ARRA funding	WGS84	33.49993	-88.428697	NA	NA	NA	NA	NA	NA	NA	NA	NA		no species present; CH = No Effect - Concurrence Provided; CH = 	1	1	1	0	1	0	0	0	0	1a737cce03358728597a2db6ed6a2732	None	TRUE	4	MISSISSIPPI ECOLOGICAL SERVICES FIELD OFFICE	33.49981	-88.42866	NAD27
0.805720235	NA	52420-2008-I-0443	5	PA	PENNSYLVANIA ECOLOGICAL SERVICES FIELD OFFICE	Grandview Subdivision (aka Gammache Property)	-- OTHER: CONSULTANT --	2008	2008	2008	12/10/07	NA	1/9/08	1/10/08	31	1/10/08	No	No	No	No	Informal Consultation	Standard	development - commercial	development	No ARRA funding	WGS84	NA	NA	40	3	29.1	-76	16	51.7	NA	NA	NA	"Turtle, bog (=Muhlenberg) (Clemmys muhlenbergii)"	bog (=muhlenberg) turtle (clemmys muhlenbergii): BO = NLAA - Concurrence Provided; CH = 	1	1	0	1	1	0	0	0	0	7374dbb1a08095e21f7ea24479eed338	None	TRUE	5	PENNSYLVANIA ECOLOGICAL SERVICES FIELD OFFICE	40.05799	-76.28135	NAD27
0.806185756	NA	05E2NJ00-2014-I-0137	5	NJ	NEW JERSEY ECOLOGICAL SERVICES FIELD OFFICE	Morris County - Bridge 1401-107	New Jersey Department of Transportation	2014	2014	2014	1/13/14	NA	1/28/14	1/23/14	10	1/23/14	Yes	No	No	No	Informal Consultation	Standard	bridge - maintenance / modification / replacement / upgrade - non federal	bridge	No ARRA funding	NAD83	40.843	-74.752489	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bat, northern long-eared (Myotis septentrionalis); Bat, Indiana (Myotis sodalis); Pink, swamp (Helonias bullata); Turtle, bog (=Muhlenberg) (Clemmys muhlenbergii)"	"bog (=muhlenberg) turtle (clemmys muhlenbergii): BO = NLAA - Concurrence Provided; CH = , indiana bat (myotis sodalis): BO = NLAA - Concurrence Provided; CH = , northern long-eared bat (myotis septentrionalis): BO = Technical Assistance; CH = , swamp pink (helonias bullata): BO = No Effect - N-CP, Additional Information Requested; CH = )"	4	5	1	2	2	0	0	0	1	9f97cb181c546408fcbf8f6abca387b4	None	TRUE	5	NEW JERSEY ECOLOGICAL SERVICES FIELD OFFICE	40.8429	-74.75288	NAD27
0.806485386	NA	04EA1000-2013-I-0475	4	AL	ALABAMA ECOLOGICAL SERVICES FIELD OFFICE	"McCollough Architecture, Kiva Way Lot 4, Dale and Terri Smith, residence"	Fish and Wildlife Service	2013	2014	2014	11/22/13	NA	12/22/13	12/18/13	26	12/18/13	Yes	No	No	No	Informal Consultation	Standard	development - residential	development	No ARRA funding	NAD83	NA	NA	NA	NA	NA	NA	NA	NA	3344753	413392	16	"Sea turtle, green (Chelonia mydas); Sea turtle, Kemps ridley (Lepidochelys kempii); Mouse, Alabama beach (Peromyscus polionotus ammobates); Sea turtle, loggerhead (Caretta caretta)"	"alabama beach mouse (peromyscus polionotus ammobates): BO = Technical Assistance; CH = Technical Assistance, green sea turtle (chelonia mydas): BO = Technical Assistance; CH = Technical Assistance, kemps ridley sea turtle (lepidochelys kempii): BO = Technical Assistance; CH = Technical Assistance, loggerhead sea turtle (caretta caretta): BO = Technical Assistance; CH = Technical Assistance)"	4	4	0	0	NA	0	0	0	4	475fa22176fa96ee86dc1d561e79acba	475fa22176fa96ee86dc1d561e79acba	TRUE	4	ALABAMA ECOLOGICAL SERVICES FIELD OFFICE	30.23105	-87.90006	NAD27
0.806726801	NA	01EWFW00-2015-I-0355	1	WA	WASHINGTON FISH AND WILDLIFE OFFICE	"WFWO Culvert Replacements in California Creek Tributary near Ferndale, Whatcom County"	Army Corps of Engineers	2015	2015	2015	2/24/15	NA	3/26/15	3/16/15	20	3/16/15	Yes	No	No	No	Informal Consultation	Standard	stream / waterbody - modification - culvert / pipe	stream / waterbody	No ARRA funding	NAD83	NA	NA	NA	NA	NA	NA	NA	NA	5414711	529865	10	"Trout, bull (Salvelinus confluentus)"	bull trout (salvelinus confluentus): BO = NLAA - Concurrence Provided; CH = 	1	1	0	1	1	0	0	0	0	32292f9c91f669f4dd62bc0a3b99966d	None	TRUE	1	WASHINGTON FISH AND WILDLIFE OFFICE	48.8848	-122.59134	NAD27
0.806968347	NA	52420-2008-I-0945	5	PA	PENNSYLVANIA ECOLOGICAL SERVICES FIELD OFFICE	Paul Hammond Property	-- OTHER: CONSULTANT --	2008	2008	2008	3/10/08	NA	4/9/08	3/28/08	18	3/28/08	Yes	No	No	No	Informal Consultation	Standard	development - residential	development	No ARRA funding	WGS84	NA	NA	41	2	31.7	-79	38	24.3	NA	NA	NA	"Riffleshell, northern (Epioblasma torulosa rangiana); Clubshell (Pleurobema clava)"	"clubshell (pleurobema clava): BO = NLAA - Concurrence Provided; CH = , northern riffleshell (epioblasma torulosa rangiana): BO = NLAA - Concurrence Provided; CH = )"	2	2	0	2	2	0	0	0	0	7374dbb1a08095e21f7ea24479eed338	None	TRUE	5	PENNSYLVANIA ECOLOGICAL SERVICES FIELD OFFICE	41.04208	-79.64031	NAD27
0.807107374	NA	43440-2009-I-2732	4	LA	LOUISIANA ECOLOGICAL SERVICES FIELD OFFICE	LPDES: Big Cajun II Power Plant	Louisiana Department of Environmental Quality	2009	2009	2009	2/2/09	NA	3/4/09	3/2/09	28	3/2/09	Yes	No	No	No	Informal Consultation	Standard	wastewater facility	wastewater facility	No ARRA funding	WGS84	30.730278	-91.358889	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Sturgeon, pallid (Scaphirhynchus albus)"	pallid sturgeon (scaphirhynchus albus): BO = NLAA - Concurrence Provided; CH = 	1	1	0	1	1	0	0	0	0	20ec577bf5f13eae43d0906930f85e2c	None	TRUE	4	LOUISIANA ECOLOGICAL SERVICES FIELD OFFICE	30.73009	-91.35878	NAD27
0.807839466	NA	51411-2008-I-0380	5	VA	VIRGINIA ECOLOGICAL SERVICES FIELD OFFICE	Rt. 601-00601-002-15455616	Army Corps of Engineers	2008	2008	2008	4/16/08	NA	6/15/08	5/13/08	27	5/13/08	Yes	No	No	No	Informal Consultation	Standard	transportation - road / highway	transportation	No ARRA funding	NAD83	NA	NA	38	4	4	-78	21	0	NA	NA	NA		 	1	0	NA	NA	NA	NA	0	NA	NA	d18f62aeec68f53ecf10d0370f726a2f	None	TRUE	5	VIRGINIA ECOLOGICAL SERVICES FIELD OFFICE	38.06764	-78.35027	NAD27
0.808134633	NA	05E1NY00-2015-I-0147	5	NY	NEW YORK ECOLOGICAL SERVICES FIELD OFFICE	"COE NY PN NAN-2014-00178-USH John Mesko, Town of North Greenbush"	Army Corps of Engineers	2015	2015	2015	4/27/15	NA	5/6/15	5/7/15	10	5/7/15	No	No	Yes	No	Informal Consultation	Standard	development - residential	development	No ARRA funding	NAD83	42.661635	-73.681323	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bat, northern long-eared (Myotis septentrionalis)"	northern long-eared bat (myotis septentrionalis): BO = Non-jeopardy; CH = 	1	1	0	0	NA	0	0	NA	0	7b2caa83830daa323b9cf4692d5eb2bb	None	TRUE	5	NEW YORK ECOLOGICAL SERVICES FIELD OFFICE	42.66156	-73.68176	NAD27
0.809379139	NA	13410-2008-I-0574	1	WA	WASHINGTON FISH AND WILDLIFE OFFICE	"Sanchez, Quinn, and Rusinko new joint use pier, ramp, &amp; float construction"	Army Corps of Engineers	2008	2008	2008	8/19/08	NA	9/18/08	8/19/08	0	8/19/08	Yes	No	No	No	Informal Consultation	Standard	private dock / pier - new construction	private dock / pier	No ARRA funding	NAD83	NA	NA	NA	NA	NA	NA	NA	NA	5242122	525026	10	"Murrelet, marbled (Brachyramphus marmoratus); Trout, bull (Salvelinus confluentus)"	"bull trout (salvelinus confluentus): BO = NLAA - Concurrence Provided; CH = , marbled murrelet (brachyramphus marmoratus): BO = NLAA - Concurrence Provided; CH = )"	2	2	0	2	2	0	0	0	0	aaf80d872a05e75493a1c0aa88742d1b	None	TRUE	1	WASHINGTON FISH AND WILDLIFE OFFICE	47.33227	-122.66752	NAD27
0.809953279	NA	43440-2008-I-0565	4	LA	LOUISIANA ECOLOGICAL SERVICES FIELD OFFICE	I-220 McCain Creek bridge replacement in Caddo Parish	Federal Highway Administration	2008	2008	2008	11/16/07	NA	12/16/07	11/19/07	3	11/19/07	Yes	No	No	No	Informal Consultation	Standard	transport - road / highway - maintenance / modification / replacement / upgrade - federal	transportation	No ARRA funding	WGS84	32.544736	-93.78898	NA	NA	NA	NA	NA	NA	NA	NA	NA		 	1	0	NA	NA	NA	NA	0	NA	NA	7f29e53d1db1c1606617a30911ab552e	None	TRUE	4	LOUISIANA ECOLOGICAL SERVICES FIELD OFFICE	32.54459	-93.7888	NAD27
0.809993328	NA	42430-2011-I-0722	4	TN	TENNESSEE ECOLOGICAL SERVICES FIELD OFFICE	Dickson County THDA HOME grant for six homes	Department of Housing and Urban Development	2011	2011	2011	8/18/11	NA	9/7/11	8/25/11	7	8/25/11	Yes	No	No	No	Informal Consultation	Standard	development - residential	development	No ARRA funding	NAD83	36.08614	-87.37546	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bat, Indiana (Myotis sodalis)"	"indiana bat (myotis sodalis): BO = NLAA - N-CP, No Further Recommendations Provided; CH = "	1	2	0	1	0	0	0	0	0	f1853d54f2756b8a69182e2a57d4332b	901cb94bf7047ed757a84d9b4569fc2c	TRUE	4	TENNESSEE ECOLOGICAL SERVICES FIELD OFFICE	36.08608	-87.37545	NAD27
0.810283515	NA	43440-2011-I-3102	4	LA	LOUISIANA ECOLOGICAL SERVICES FIELD OFFICE	FEMA - Town of Grand Isle - Rome Pump Station Discharge Line	Federal Emergency Management Agency	2011	2011	2011	8/3/11	NA	9/2/11	8/15/11	12	8/15/11	Yes	No	No	No	Informal Consultation	Standard	wastewater facility	wastewater facility	No ARRA funding	WGS84	29.22113	-90.01428	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Woodpecker, red-cockaded (Picoides borealis); Plover, piping (Charadrius melodus); Sea turtle, hawksbill (Eretmochelys imbricata); Sturgeon, gulf (Acipenser oxyrinchus desotoi); Sea turtle, leatherback (Dermochelys coriacea); Manatee, West Indian (Trichechus manatus); Sea turtle, green (Chelonia mydas); Sea turtle, Kemps ridley (Lepidochelys kempii); Sea turtle, loggerhead (Caretta caretta)"	"green sea turtle (chelonia mydas): BO = NLAA - Concurrence Provided; CH = , gulf sturgeon (acipenser oxyrinchus desotoi): BO = NLAA - Concurrence Provided; CH = , hawksbill sea turtle (eretmochelys imbricata): BO = NLAA - Concurrence Provided; CH = , kemps ridley sea turtle (lepidochelys kempii): BO = NLAA - Concurrence Provided; CH = , leatherback sea turtle (dermochelys coriacea): BO = NLAA - Concurrence Provided; CH = , loggerhead sea turtle (caretta caretta): BO = NLAA - Concurrence Provided; CH = , piping plover (charadrius melodus): BO = NLAA - Concurrence Provided; CH = , red-cockaded woodpecker (picoides borealis): BO = NLAA - Concurrence Provided; CH = , west indian manatee (trichechus manatus): BO = NLAA - Concurrence Provided; CH = )"	9	9	0	9	9	0	0	0	0	86e31532bb8ad6ae457bca450700eebb	None	TRUE	4	LOUISIANA ECOLOGICAL SERVICES FIELD OFFICE	29.2209	-90.01421	NAD27
0.810563258	NA	04ET1000-2012-I-0675	4	TN	TENNESSEE ECOLOGICAL SERVICES FIELD OFFICE	The View at Glenbrook Residential Development	Army Corps of Engineers	2012	2012	2012	7/25/12	NA	8/30/12	7/31/12	6	7/31/12	Yes	No	No	No	Informal Consultation	Standard	development - residential	development	No ARRA funding	NAD83	36.33629	-86.62603	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Bat, Indiana (Myotis sodalis); Prairie-clover, leafy (Dalea foliosa)"	"indiana bat (myotis sodalis): BO = NLAA - Concurrence Provided; CH = , leafy prairie-clover (dalea foliosa): BO = NLAA - Concurrence Provided; CH = )"	2	2	0	2	2	0	0	0	0	20cb793e7b539ea7e3a3dc8e71affa42	901cb94bf7047ed757a84d9b4569fc2c	TRUE	4	TENNESSEE ECOLOGICAL SERVICES FIELD OFFICE	36.33624	-86.62603	NAD27
0.811035682	NA	42410-2008-I-0611	4	SC	SOUTH CAROLINA ECOLOGICAL SERVICES	GS2  Southern Mgmt. Group - 170 Ac. N. Ebenezer Road Tract	-- OTHER: CONSULTANT --	2008	2008	2008	8/13/08	NA	9/12/08	9/8/08	26	9/8/08	Yes	No	No	No	Informal Consultation	Standard	development - government / municipal	development	No ARRA funding	WGS84	34.2	-79.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Eagle, bald (Haliaeetus leucocephalus); Dropwort, Canbys (Oxypolis canbyi); Chaffseed, American (Schwalbea americana); Woodpecker, red-cockaded (Picoides borealis)"	 	4	0	NA	NA	NA	NA	0	NA	NA	ebd3683b639caf1daa740c26e57e0570	None	TRUE	4	SOUTH CAROLINA ECOLOGICAL SERVICES	34.19985	-79.86021	NAD27
0.811413497	NA	05E2NJ00-2014-I-0209	5	NJ	NEW JERSEY ECOLOGICAL SERVICES FIELD OFFICE	"Interstate 95 Stormwater Basin Retrofit, Jackson twp., Ocean Co., by Washington"	-- OTHER: CONSULTANT --	2014	2014	2014	3/5/14	NA	4/4/14	3/5/14	0	3/5/14	Yes	No	No	No	Informal Consultation	Standard	transport - road / highway - maintenance / modification / replacement / upgrade - non federal	transportation	No ARRA funding	NAD83	40.159214	-74.422815	NA	NA	NA	NA	NA	NA	NA	NA	NA	"Turtle, bog (=Muhlenberg) (Clemmys muhlenbergii); Pink, swamp (Helonias bullata); Beaked-rush, Knieskerns (Rhynchospora knieskernii)"	"bog (=muhlenberg) turtle (clemmys muhlenbergii): BO = NLAA - Concurrence Provided; CH = , knieskerns beaked-rush (rhynchospora knieskernii): BO = NLAA - Concurrence Provided; CH = , swamp pink (helonias bullata): BO = NLAA - Concurrence Provided; CH = )"	3	3	0	3	3	0	0	0	0	10567fa525ef8a152668a3d70667a6a2	None	TRUE	5	NEW JERSEY ECOLOGICAL SERVICES FIELD OFFICE	40.1591	-74.42322	NAD27
0.812384743	NA	04ES1000-2014-I-0359	4	SC	SOUTH CAROLINA ECOLOGICAL SERVICES	Horry Georgetown Tech. College Cullinary Project Grant Proposal	Economic Development Authority (SC)	2014	2014	2014	7/29/14	NA	8/28/14	8/19/14	21	8/19/14	Yes	No	No	No	Informal Consultation	Standard	development - commercial	development	No ARRA funding	WGS84	33.661877	-78.942072	NA	NA	NA	NA	NA	NA	NA	NA	NA		 	1	0	NA	NA	NA	NA	0	NA	NA	16d3c79b0e80dccb09ed2a06494f63ee	None	TRUE	4	SOUTH CAROLINA ECOLOGICAL SERVICES	33.66171	-78.94232	NAD27
0.812561907	NA	43410-2009-I-0382	4	AL	ALABAMA ECOLOGICAL SERVICES FIELD OFFICE	"Brad Gordon -Replace existing deck -Fort Morgan,AL - Baldwin Co"	Fish and Wildlife Service	2009	2009	2009	3/23/09	NA	4/22/09	4/15/09	23	4/15/09	Yes	No	No	No	Informal Consultation	Standard	development - residential	development	No ARRA funding	NAD83	NA	NA	NA	NA	NA	NA	NA	NA	3344585	416192	16	"Mouse, Alabama beach (Peromyscus polionotus ammobates)"	 	1	0	NA	NA	NA	NA	0	NA	NA	27fbc1f316a0dba6c1b62bb7f314ab2a	None	TRUE	4	ALABAMA ECOLOGICAL SERVICES FIELD OFFICE	30.22973	-87.87095	NAD27
0.81330636	NA	51411-2008-I-0473	5	VA	VIRGINIA ECOLOGICAL SERVICES FIELD OFFICE	Rt. 603  00603-022-15681410	Army Corps of Engineers	2008	2008	2008	7/2/08	NA	7/2/08	7/2/08	0	7/2/08	Yes	No	No	No	Informal Consultation	Standard	transportation - road / highway	transportation	No ARRA funding	NAD83	NA	NA	37	33	31	-80	13	33	NA	NA	NA		 	1	0	NA	NA	NA	NA	0	NA	NA	d18f62aeec68f53ecf10d0370f726a2f	None	TRUE	5	VIRGINIA ECOLOGICAL SERVICES FIELD OFFICE	37.55848	-80.22606	NAD27
0.813445004	NA	13410-2010-I-0302	1	WA	WASHINGTON FISH AND WILDLIFE OFFICE	"Bauer and Mar Joint-Use Pier, Ramp and Float Construction"	Army Corps of Engineers	2010	2011	2011	6/21/11	NA	7/21/11	6/24/11	3	6/24/11	Yes	No	No	No	Informal Consultation	Standard	private dock / pier - new construction	private dock / pier	No ARRA funding	NAD83	NA	NA	NA	NA	NA	NA	NA	NA	5252631	490445	10	"Murrelet, marbled (Brachyramphus marmoratus); Trout, bull (Salvelinus confluentus)"	"bull trout (salvelinus confluentus): BO = NLAA - Concurrence Provided; CH = NLAA - Concurrence Provided, marbled murrelet (brachyramphus marmoratus): BO = NLAA - Concurrence Provided; CH = )"	2	2	0	2	2	0	0	0	0	3773798c0fd4093ca7d2983a2cbae9c1	3773798c0fd4093ca7d2983a2cbae9c1	TRUE	1	WASHINGTON FISH AND WILDLIFE OFFICE	47.42724	-123.12543	NAD27
0.813616598	NA	52420-2011-I-1122	5	PA	PENNSYLVANIA ECOLOGICAL SERVICES FIELD OFFICE	Kittanning Hose Company Num.4 Boiler Replacement	-- OTHER: CONSULTANT --	2011	2011	2011	7/29/11	NA	8/28/11	8/30/11	32	8/30/11	No	No	No	No	Informal Consultation	Standard	development - commercial	development	No ARRA funding	WGS84	NA	NA	40	49	41.5	-79	31	36.5	NA	NA	NA		no species present; CH = No Effect - Concurrence Provided; CH = 	1	1	1	0	1	0	0	0	0	ae6b1c6028ba5d0b756839ac57566702	None	TRUE	5	PENNSYLVANIA ECOLOGICAL SERVICES FIELD OFFICE	40.82813	-79.52704	NAD27
0.813620174	NA	64413-2010-I-0412	6	SD	SOUTH DAKOTA ECOLOGICAL SERVICES FIELD OFFICE	Lake Preston Daycare Facility Construction	Rural Development (USDA)	2010	2010	2010	5/12/10	NA	6/11/10	5/17/10	5	5/17/10	Yes	No	No	No	Informal Consultation	Standard	development - commercial	development	No ARRA funding	WGS84	NA	NA	44	21	48	-97	22	26	NA	NA	NA	"Plover, piping (Charadrius melodus); Crane, whooping (Grus americana); Shiner, Topeka (Notropis topeka(=tristis)"	"piping plover (charadrius melodus): BO = NLAA - Concurrence Provided; CH = , topeka shiner (notropis topeka (=tristis): BO = NLAA - Concurrence Provided; CH = , whooping crane (grus americana): BO = NLAA - Concurrence Provided; CH = )"	3	3	0	3	3	0	0	0	0	f2981956d851960367790547b7906951	None	TRUE	6	SOUTH DAKOTA ECOLOGICAL SERVICES FIELD OFFICE	44.36336	-97.37354	NAD27
0.813810507	NA	52420-2011-I-0926	5	PA	PENNSYLVANIA ECOLOGICAL SERVICES FIELD OFFICE	Hickory Township Act 537 Endeavor Area (Num.2005-2254)	-- OTHER: CONSULTANT --	2011	2011	2011	6/6/11	NA	7/6/11	7/29/11	53	7/29/11	No	No	No	No	Informal Consultation	Standard	wastewater facility	wastewater facility	No ARRA funding	WGS84	NA	NA	41	35	15.8	-79	23	17.4	NA	NA	NA	"Riffleshell, northern (Epioblasma torulosa rangiana); Eagle, bald (Haliaeetus leucocephalus); Clubshell (Pleurobema clava)"	 	3	0	NA	NA	NA	NA	0	NA	NA	7374dbb1a08095e21f7ea24479eed338	None	TRUE	5	PENNSYLVANIA ECOLOGICAL SERVICES FIELD OFFICE	41.58766	-79.3884	NAD27
0.81433009	NA	65411-2010-I-0233	6	UT	UTAH ECOLOGICAL SERVICES FIELD OFFICE	Proposed Newpark Flats Apartments - Park City	Department of Housing and Urban Development	2010	2010	2010	6/18/10	NA	7/18/10	6/23/10	5	6/23/10	Yes	No	No	No	Informal Consultation	Standard	development - residential	development	No ARRA funding	NAD27	NA	NA	NA	NA	NA	NA	NA	NA	4508021	454422	12		 	1	0	NA	NA	NA	NA	0	NA	NA	fba4c10c09a69dffc9875b825d2cab28	None	TRUE	6	UTAH ECOLOGICAL SERVICES FIELD OFFICE	40.72191	-111.53892	NAD27
0.814981508	NA	13410-2008-I-0421	1	WA	WASHINGTON FISH AND WILDLIFE OFFICE	Corps Programmatic Biological Evaluation for 10 Activities	Army Corps of Engineers	2008	2008	2009	6/6/08	NA	7/6/08	9/9/09	460	9/9/09	No	No	No	No	Informal Consultation	Standard	shoreline usage facilities / development	shoreline usage facilities / development	No ARRA funding	NAD83	NA	NA	NA	NA	NA	NA	NA	NA	5219336	569483	10	"Owl, northern spotted (Strix occidentalis caurina); Eagle, bald (Haliaeetus leucocephalus); Trout, bull (Salvelinus confluentus); Murrelet, marbled (Brachyramphus marmoratus); Plover, western snowy (Charadrius alexandrinus nivosus); Deer, Columbian white-tailed (Odocoileus virginianus leucurus); Pelican, brown (Pelecanus occidentalis)"	"bald eagle (haliaeetus leucocephalus): BO = Technical Assistance; CH = , brown pelican (pelecanus occidentalis): BO = NLAA - Concurrence Provided; CH = , bull trout (salvelinus confluentus): BO = NLAA - Concurrence Provided; CH = , columbian white-tailed deer (odocoileus virginianus leucurus): BO = NLAA - Concurrence Provided; CH = , marbled murrelet (brachyramphus marmoratus): BO = NLAA - Concurrence Provided; CH = , migratory birds trust resources; CH = Technical Assistance; CH = , northern spotted owl (strix occidentalis caurina): BO = NLAA - Concurrence Provided; CH = , western snowy plover (charadrius alexandrinus nivosus): BO = NLAA - Concurrence Provided; CH = )"	8	8	0	6	6	0	0	0	2	bda93b5119439bd8063153168573bcb0	None	TRUE	1	WASHINGTON FISH AND WILDLIFE OFFICE	47.12404	-122.08271	NAD27
0.81500753	NA	02ETCC00-2012-I-0247	2	TX	CORPUS CHRISTI ECOLOGICAL SERVICES FIELD OFFICE	City of Pharr - West Polk - road upgrades	Community Planning and Development (HUD)	2012	2012	2012	6/20/12	NA	7/20/12	6/22/12	2	6/22/12	Yes	No	No	No	Informal Consultation	Standard	transport - road / highway - maintenance / modification / replacement / upgrade - non federal	transportation	No ARRA funding	WGS84	NA	NA	26	12	21.1	-98	11	33	NA	NA	NA	"Jaguarundi, Sinaloan (Herpailurus (=Felis) yagouaroundi tolteca); Plover, mountain (Charadrius montanus); Falcon, northern aplomado (Falco femoralis septentrionalis); Ayenia, Texas (Ayenia limitaris); Ocelot (Leopardus (=Felis) pardalis); Manioc, Walkers (Manihot walkerae); Cactus, star (Astrophytum asterias)"	"gulf coast jaguarundi (herpailurus (=felis) yagouaroundi cacomitli): BO = No Effect - No Concurrence Required; CH = , mountain plover (charadrius montanus): BO = No Effect - No Concurrence Required; CH = , northern aplomado falcon (falco femoralis septentrionalis): BO = No Effect - No Concurrence Required; CH = , ocelot (leopardus (=felis) pardalis): BO = No Effect - No Concurrence Required; CH = , star cactus (astrophytum asterias): BO = No Effect - No Concurrence Required; CH = , texas ayenia (ayenia limitaris): BO = No Effect - No Concurrence Required; CH = , walkers manioc (manihot walkerae): BO = No Effect - No Concurrence Required; CH = )"	7	7	7	0	NA	0	0	0	0	456c52cac14ad7d5b331d34961bba8c2	None	TRUE	2	CORPUS CHRISTI ECOLOGICAL SERVICES FIELD OFFICE	26.20551	-98.19221	NAD27
